"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"1472","dengue_sj",1,8,"glarma",1163,295.79664246584,5709601.10671846,45,169,17,1103,163,6.34166269582985,0.738149541570072,0.739910912746341,6.34166269582985
"1473","dengue_sj",1,1,"glarma",1164,97.0085558060833,569.667767923465,81,113,57,149,90,4.066293989702,0.385330858391493,0.402471653296459,4.066293989702
"1474","dengue_sj",1,2,"glarma",1164,105.48328356903,2634.23839922081,70,127,42,240,108,4.84099256933118,0.619579785891265,0.627478995537209,4.84099256933118
"1475","dengue_sj",1,3,"glarma",1164,123.212666619849,9090.21747363845,70,145,36,355,133,5.4294655382881,0.700087952911706,0.704473391937387,5.4294655382881
"1476","dengue_sj",1,4,"glarma",1164,133.417715204269,32225.931156665,61,148,30,451,152,5.87103636946111,0.758887369052804,0.76170731836255,5.87103636946111
"1477","dengue_sj",1,5,"glarma",1164,146.220103789737,58682.852994268,59,159,27,555,164,6.12711647295121,0.759622754994424,0.761805621242757,6.12711647295121
"1478","dengue_sj",1,6,"glarma",1164,152.605708794269,58631.8893282789,53,159,21,682,116,5.59372978658082,0.630415088650125,0.634136211605296,5.59372978658082
"1479","dengue_sj",1,7,"glarma",1164,163.506464887496,111745.083564062,47,165,18,748,163,6.4097115277927,0.746249062854171,0.747894561968544,6.4097115277927
"1480","dengue_sj",1,8,"glarma",1164,169.384453829587,150015.019676923,43,154,16,873,170,6.53600824104282,0.774204744381369,0.775655010453962,6.53600824104282
"1481","dengue_sj",1,1,"glarma",1165,91.7013228096805,493.120782220363,76,106,53,140,108,4.41434357434361,0.772437443567498,0.784539939474515,4.41434357434361
"1482","dengue_sj",1,2,"glarma",1165,104.193024563216,2479.39975235582,70,125,41,230,133,5.34247699186362,0.787667341367585,0.792451347445518,5.34247699186362
"1483","dengue_sj",1,3,"glarma",1165,109.069700401524,6020.56605713451,62,130,32,316,152,5.89342079450073,0.821324237108375,0.82408176471753,5.89342079450073
"1484","dengue_sj",1,4,"glarma",1165,120.275602362642,10752.727221346,60,142,29,406,164,6.13112233965604,0.806995296836737,0.809169436304673,6.13112233965604
"1485","dengue_sj",1,5,"glarma",1165,127.098225203518,23589.5160283582,52,140,23,521,116,5.53725932668131,0.668326736629221,0.67226403955499,5.53725932668131
"1486","dengue_sj",1,6,"glarma",1165,132.896512182259,49669.0039420883,46,139,19,587,163,6.32289306971001,0.800053307214231,0.801848050883796,6.32289306971001
"1487","dengue_sj",1,7,"glarma",1165,156.408638232437,180617.78339105,41,140,17,803,170,6.47890615217383,0.805368997141728,0.806904486494469,6.47890615217383
"1488","dengue_sj",1,8,"glarma",1165,151.793876379156,128882.267432535,35,133,14,841,189,6.84540832522166,0.832821435014584,0.833885766569094,6.84540832522166
"1489","dengue_sj",1,1,"glarma",1166,111.766101438612,707.450275402123,93,129,65,169,133,4.64904464807534,0.790694413041413,0.800265154031577,4.64904464807534
"1490","dengue_sj",1,2,"glarma",1166,115.608017649793,3794.86256889999,75,138,44,284,152,5.6235644681084,0.807783913866486,0.811395658056798,5.6235644681084
"1491","dengue_sj",1,3,"glarma",1166,124.954893556379,7908.49420408152,71,148,39,365,164,5.89033076663348,0.799627083305428,0.802393144930122,5.89033076663348
"1492","dengue_sj",1,4,"glarma",1166,128.169058260359,16023.6312839808,63,147,31,453,116,5.34015925746563,0.629785795621695,0.634580902614592,5.34015925746563
"1493","dengue_sj",1,5,"glarma",1166,134.830238278002,29141.8166861115,55,147,25,563,163,6.21054792693981,0.785603284946302,0.787611421796593,6.21054792693981
"1494","dengue_sj",1,6,"glarma",1166,155.139361451716,131111.987640376,49,149,22,740,170,6.35815701426382,0.790344519384328,0.792077076233153,6.35815701426382
"1495","dengue_sj",1,7,"glarma",1166,181.390353876187,956831.049759214,43,144,18,760,189,6.68923521202495,0.822820166035374,0.82406440001974,6.68923521202495
"1496","dengue_sj",1,8,"glarma",1166,175.086225691519,456992.29610343,39,142,15,883,206,6.88520355231199,0.84083624606225,0.841859054001495,6.88520355231199
"1497","dengue_sj",1,1,"glarma",1167,122.893741721811,841.139421001933,102,141,72,186,152,4.92802835480581,0.839835763233632,0.847076528670809,4.92802835480581
"1498","dengue_sj",1,2,"glarma",1167,141.060814381564,6110.25739384491,91,171,52,331,164,5.45457069933264,0.720908297940203,0.725185010323355,5.45457069933264
"1499","dengue_sj",1,3,"glarma",1167,148.315211731283,16075.413513604,80,173,41,448,116,5.11544698653709,0.499121223946853,0.505124517789941,5.11544698653709
"1500","dengue_sj",1,4,"glarma",1167,152.266344856848,31255.8943082075,69,171,31,551,163,5.86013922767153,0.728073122277428,0.730923969015722,5.86013922767153
"1501","dengue_sj",1,5,"glarma",1167,163.681538341348,58944.8853311222,62,175,27,732,170,6.12068297237385,0.73906897415494,0.741265929145914,6.12068297237385
"1502","dengue_sj",1,6,"glarma",1167,163.272331842879,67961.6111012236,55,176,23,758,189,6.49134816080681,0.770943877079639,0.772460380218841,6.49134816080681
"1503","dengue_sj",1,7,"glarma",1167,171.657857133661,126451.00390578,48,174,19,831,206,6.71295271757976,0.793878481948353,0.795093553009232,6.71295271757976
"1504","dengue_sj",1,8,"glarma",1167,188.270951838639,313566.957376757,42,167,16,1026,213,6.84049757606593,0.810631845540859,0.811701416615106,6.84049757606593
"1505","dengue_sj",1,1,"glarma",1168,149.223920504339,1214.4870189782,125,171,89,225,164,4.64125011195514,0.677939813245842,0.687585445213401,4.64125011195514
"1506","dengue_sj",1,2,"glarma",1168,153.92380364725,6868.1640854014,97,189,55,365,116,4.97588589505025,0.380545906400674,0.387448307827532,4.97588589505025
"1507","dengue_sj",1,3,"glarma",1168,165.498954493917,19649.5722878741,84,193,42,567,163,5.70373261899119,0.666466751306522,0.669800250829548,5.70373261899119
"1508","dengue_sj",1,4,"glarma",1168,173.218701444641,36229.9647578206,75,199,34,652,170,5.91811923200737,0.682254506903382,0.684944762071025,5.91811923200737
"1509","dengue_sj",1,5,"glarma",1168,179.368304278429,62133.1563867727,67,191,30,813,189,6.24808466540319,0.744622132081727,0.746556287226753,6.24808466540319
"1510","dengue_sj",1,6,"glarma",1168,198.32383160096,128525.407274728,61,200,25,1074,206,6.57121204947675,0.757373444641699,0.758773544035265,6.57121204947675
"1511","dengue_sj",1,7,"glarma",1168,195.525165800233,129379.555657493,54,190,21,1081,213,6.75163303806806,0.778750467837609,0.779919436927815,6.75163303806806
"1512","dengue_sj",1,8,"glarma",1168,210.085938361819,281327.445260373,46,177,16,1180,236,7.2208645727997,0.807435829570321,0.808166999566163,7.2208645727997
"1513","dengue_sj",1,1,"glarma",1169,148.794385027478,1255.05135909449,125,172,89,225,116,4.79453564481373,0.15865302376969,0.16692786417052,4.79453564481373
"1514","dengue_sj",1,2,"glarma",1169,155.274763340479,7180.4015026556,99,188,56,376,163,5.37678116319187,0.647271441438897,0.651894119091971,5.37678116319187
"1515","dengue_sj",1,3,"glarma",1169,168.747328755263,29779.8592931454,88,197,44,499,170,5.75624938842974,0.675478757293686,0.678641709678966,5.75624938842974
"1516","dengue_sj",1,4,"glarma",1169,167.74839954681,40074.4330078986,72,192,34,634,189,6.19543599494104,0.743819687635244,0.745858401772088,6.19543599494104
"1517","dengue_sj",1,5,"glarma",1169,179.06714338764,113943.473363209,64,185,28,747,206,6.55653312032382,0.783860510575556,0.785281313510083,6.55653312032382
"1518","dengue_sj",1,6,"glarma",1169,198.018207154879,494040.300810434,55,186,22,868,213,6.6642924852745,0.788922330993743,0.790197989848165,6.6642924852745
"1519","dengue_sj",1,7,"glarma",1169,188.44114015932,357564.18634215,48,173,18,960,236,7.05757666551818,0.82241594861374,0.823276810337928,7.05757666551818
"1520","dengue_sj",1,8,"glarma",1169,217.60473975616,1842132.74230353,40,154,15,1075,230,7.12016028882138,0.83874621360683,0.839554850732074,7.12016028882138
"1521","dengue_sj",1,1,"glarma",1170,120.315692146946,806.51854236777,100,138,71,182,163,5.48341850706187,0.922272793047512,0.926427894196454,5.48341850706187
"1522","dengue_sj",1,2,"glarma",1170,125.411559323121,4184.68951370028,82,152,47,284,170,5.72356478453217,0.8160156355641,0.819283675817782,5.72356478453217
"1523","dengue_sj",1,3,"glarma",1170,128.734042570023,8140.72957877313,72,156,36,371,189,6.19259145037812,0.835492273569011,0.837536795174954,6.19259145037812
"1524","dengue_sj",1,4,"glarma",1170,131.207128531196,15705.2688318236,63,156,29,442,206,6.51050242254735,0.854093885885554,0.855581617950675,6.51050242254735
"1525","dengue_sj",1,5,"glarma",1170,135.272136406085,43213.4847152446,54,144,23,550,213,6.81470395960169,0.869587550783273,0.870685068841042,6.81470395960169
"1526","dengue_sj",1,6,"glarma",1170,137.281846658265,77250.4558351647,46,139,19,565,236,7.1363903702353,0.882658023477561,0.883453642286363,7.1363903702353
"1527","dengue_sj",1,7,"glarma",1170,137.393343327703,91234.1008027336,39,129,16,721,230,7.31092029582861,0.884501933192324,0.885170135017991,7.31092029582861
"1528","dengue_sj",1,8,"glarma",1170,159.836450444505,456959.946346351,32,121,12,833,167,6.66873355782765,0.829601969680516,0.8308719758028,6.66873355782765
"1529","dengue_sj",1,1,"glarma",1171,151.598146703366,1249.65769041226,127,174,90,228,170,4.71772892032357,0.710593345663759,0.719528794301793,4.71772892032357
"1530","dengue_sj",1,2,"glarma",1171,156.694497777784,9237.27535182284,97,186,54,409,189,5.76724757656566,0.756917462706503,0.760045818942593,5.76724757656566
"1531","dengue_sj",1,3,"glarma",1171,165.016426761982,23431.1240121575,84,191,42,541,206,6.16256096950361,0.783472530339173,0.785579381115459,6.16256096950361
"1532","dengue_sj",1,4,"glarma",1171,169.89433106425,49485.8501705349,70,187,32,662,213,6.42168262295918,0.798249537533178,0.799875455657842,6.42168262295918
"1533","dengue_sj",1,5,"glarma",1171,194.409726904828,143246.871390353,63,198,27,775,236,6.7342691951039,0.80253854273161,0.803727986865815,6.7342691951039
"1534","dengue_sj",1,6,"glarma",1171,198.362186154633,242617.567854034,52,184,21,970,230,6.850834048161,0.808370809617046,0.809429382041276,6.850834048161
"1535","dengue_sj",1,7,"glarma",1171,211.987067087425,517464.116476805,43,163,16,1001,167,6.46041978866423,0.755139191075487,0.756703330040237,6.46041978866423
"1536","dengue_sj",1,8,"glarma",1171,253.367454845406,2501915.92849436,36,145,13,1264,181,6.79844799259004,0.800190840746377,0.801306345823589,6.79844799259004
"1537","dengue_sj",1,1,"glarma",1172,153.706657322763,1275.1611336013,128,176,91,231,189,5.12048285855003,0.837218400869052,0.843191538886858,5.12048285855003
"1538","dengue_sj",1,2,"glarma",1172,157.300730158604,7332.55759621989,100,191,56,379,206,5.87062451245698,0.795115627329903,0.797936738294725,5.87062451245698
"1539","dengue_sj",1,3,"glarma",1172,155.633142038742,18019.0543903323,83,185,42,467,213,6.29915814478752,0.810730146407765,0.812567997738437,6.29915814478752
"1540","dengue_sj",1,4,"glarma",1172,163.93423294333,42173.5763805127,73,181,35,610,236,6.77609268935137,0.835574236025526,0.836714959387961,6.77609268935137
"1541","dengue_sj",1,5,"glarma",1172,159.871740271655,97778.4850095379,61,174,27,586,230,6.77620093794924,0.835479534376555,0.836620134263969,6.77620093794924
"1542","dengue_sj",1,6,"glarma",1172,158.736784403916,91414.1026745217,50,157,21,711,167,6.30618832877639,0.769272369216063,0.771097345424006,6.30618832877639
"1543","dengue_sj",1,7,"glarma",1172,166.142805560673,210747.750735787,42,150,16,716,181,6.58715322602501,0.799019653449917,0.800397610567728,6.58715322602501
"1544","dengue_sj",1,8,"glarma",1172,176.791342653764,541457.830703543,34,130,12,798,223,7.19402055545691,0.868517595828651,0.869268659178731,7.19402055545691
"1545","dengue_sj",1,1,"glarma",1173,171.158347022807,1559.65312370344,143,196,102,256,206,5.11901231566509,0.813230710420923,0.819212638655953,5.11901231566509
"1546","dengue_sj",1,2,"glarma",1173,171.093337386917,10623.7757448252,105,208,58,423,213,5.92773277945033,0.76169707953023,0.764361595721852,5.92773277945033
"1547","dengue_sj",1,3,"glarma",1173,177.584434530964,20958.4354719663,91,212,46,579,236,6.38157495985006,0.796201174960543,0.79789363026784,6.38157495985006
"1548","dengue_sj",1,4,"glarma",1173,176.510691221447,45677.034539557,73,201,35,710,230,6.54244480737222,0.797081378578741,0.798522339895028,6.54244480737222
"1549","dengue_sj",1,5,"glarma",1173,181.001511632722,108497.096347234,63,188,27,801,167,6.17600450733064,0.708726874908898,0.710805591691001,6.17600450733064
"1550","dengue_sj",1,6,"glarma",1173,176.163056092868,112622.506524843,50,171,20,885,181,6.4458840672914,0.765564797088363,0.767151837986112,6.4458840672914
"1551","dengue_sj",1,7,"glarma",1173,178.949546965916,202865.792860231,41,154,15,992,223,7.0849641647396,0.830128977974399,0.830966582776933,7.0849641647396
"1552","dengue_sj",1,8,"glarma",1173,182.876418723997,209334.918447961,36,147,13,1212,235,7.23194005667842,0.84706918025155,0.847792296865762,7.23194005667842
"1553","dengue_sj",1,1,"glarma",1174,180.309530135249,1718.6404874983,151,207,108,270,213,5.08352984695913,0.789854146750193,0.796052139143129,5.08352984695913
"1554","dengue_sj",1,2,"glarma",1174,190.943596039233,11730.8776549809,119,232,67,468,236,5.94501576031496,0.759989086800028,0.76260794787399,5.94501576031496
"1555","dengue_sj",1,3,"glarma",1174,192.009327165097,24378.4792016525,97,229,48,621,230,6.23094788464247,0.750832180701766,0.752799766669681,6.23094788464247
"1556","dengue_sj",1,4,"glarma",1174,185.653053301425,52166.4150287924,78,211,36,692,167,5.88491220372565,0.649766758874637,0.652547849258619,5.88491220372565
"1557","dengue_sj",1,5,"glarma",1174,172.445822653274,48436.1405916574,65,190,27,764,181,6.25628614786229,0.733356487523319,0.735274844601189,6.25628614786229
"1558","dengue_sj",1,6,"glarma",1174,158.078354007566,47958.8041434562,52,167,20,820,223,6.86983212800033,0.825024376254999,0.82606302766547,6.86983212800033
"1559","dengue_sj",1,7,"glarma",1174,169.525591126503,114393.386464395,45,163,17,874,235,7.10525914998148,0.831862853389043,0.832683630352437,7.10525914998148
"1560","dengue_sj",1,8,"glarma",1174,162.374993332026,214357.782207512,36,141,13,831,187,6.84273069772452,0.814197904356322,0.815265089613139,6.84273069772452
"1561","dengue_sj",1,1,"glarma",1175,195.539954231837,1999.72321997147,164,224,117,292,236,5.26405890169722,0.818948728320064,0.824122988545285,5.26405890169722
"1562","dengue_sj",1,2,"glarma",1175,194.962685062598,13979.1088990726,116,240,63,505,230,5.98795901431968,0.725467902057666,0.727976681268552,5.98795901431968
"1563","dengue_sj",1,3,"glarma",1175,199.890525464533,34258.707821627,96,236,46,660,167,5.64761233954423,0.569984571852956,0.573510497298104,5.64761233954423
"1564","dengue_sj",1,4,"glarma",1175,208.410497437719,106251.262908931,81,221,36,832,181,6.00511467969309,0.669264177952794,0.671730284472847,6.00511467969309
"1565","dengue_sj",1,5,"glarma",1175,199.240958089932,121596.02911638,65,198,26,930,223,6.68760487967615,0.78471063397756,0.785956898131317,6.68760487967615
"1566","dengue_sj",1,6,"glarma",1175,223.634271122061,318288.195581086,56,193,21,1138,235,6.95288560948274,0.799200693876741,0.800156566771063,6.95288560948274
"1567","dengue_sj",1,7,"glarma",1175,240.602254770248,2752311.56385678,44,170,16,1123,187,6.70776130483295,0.771904423323344,0.773125818721535,6.70776130483295
"1568","dengue_sj",1,8,"glarma",1175,247.797249196714,2693847.23811054,37,147,13,1326,180,6.87131519011086,0.790379253056295,0.791416365223891,6.87131519011086
"1569","dengue_sj",1,1,"glarma",1176,200.825749533178,2102.39945983622,169,230,121,300,230,5.06011046891694,0.747536769233934,0.753881627798474,5.06011046891694
"1570","dengue_sj",1,2,"glarma",1176,202.564490213244,14603.7925852836,123,247,66,514,167,5.37857528680075,0.47363204626753,0.478246437700965,5.37857528680075
"1571","dengue_sj",1,3,"glarma",1176,202.237733700197,35506.6087882256,97,239,48,661,181,5.81276071168836,0.614407972871187,0.617397139315273,5.81276071168836
"1572","dengue_sj",1,4,"glarma",1176,204.781019504516,110172.016898381,77,224,36,797,223,6.47218113057829,0.747039519580163,0.748585369931884,6.47218113057829
"1573","dengue_sj",1,5,"glarma",1176,214.456492884315,148653.164413095,67,212,28,1065,235,6.74064929031319,0.778510287333126,0.779692166857634,6.74064929031319
"1574","dengue_sj",1,6,"glarma",1176,208.745869623027,249892.651531685,51,194,20,1035,187,6.45758445406896,0.738043524855289,0.739612104970456,6.45758445406896
"1575","dengue_sj",1,7,"glarma",1176,237.793226808368,1439863.64341394,43,169,16,1356,180,6.51263773816376,0.766277729317793,0.767762287994701,6.51263773816376
"1576","dengue_sj",1,8,"glarma",1176,240.097174777614,1142144.98146443,36,150,12,1362,170,6.66369121860891,0.779077683199427,0.78035410929563,6.66369121860891
"1577","dengue_sj",1,1,"glarma",1177,198.372218278484,2151.53842545131,168,229,120,299,167,4.86678429706537,0.239763854071595,0.247461934339484,4.86678429706537
"1578","dengue_sj",1,2,"glarma",1177,197.054308638197,14108.1110665077,121,239,68,492,181,5.46073803337881,0.553190364512968,0.557440782149822,5.46073803337881
"1579","dengue_sj",1,3,"glarma",1177,196.194372661426,42106.8258660954,94,223,47,683,223,6.18918295836837,0.748905331042791,0.750956833274236,6.18918295836837
"1580","dengue_sj",1,4,"glarma",1177,195.547279622885,52986.3958889532,81,223,38,743,235,6.49421796749644,0.76773864732072,0.7692508046279,6.49421796749644
"1581","dengue_sj",1,5,"glarma",1177,191.584851706207,88550.288805145,63,202,27,896,187,6.38181512198791,0.724962813131631,0.726654862024048,6.38181512198791
"1582","dengue_sj",1,6,"glarma",1177,188.438143035625,137412.892059791,50,178,20,968,180,6.4439029739507,0.752041465504094,0.75363165359441,6.4439029739507
"1583","dengue_sj",1,7,"glarma",1177,211.439896103002,394493.554384248,40,152,15,1231,170,6.73072686414758,0.77441104586087,0.775604710871309,6.73072686414758
"1584","dengue_sj",1,8,"glarma",1177,205.006333277866,448819.331639914,33,136,11,1618,153,6.56657902598538,0.776398534173033,0.777805135309714,6.56657902598538
"1585","dengue_sj",1,1,"glarma",1178,156.57993905901,1308.47066320394,131,179,93,235,181,4.85319928384745,0.75811220610841,0.765915578476455,4.85319928384745
